combined_key,ASIN,BRAND,MARKETPLACE,reg_slope,kmeans_label,hdbscan_label
H&S__DE__B00C13AZEA,B00C13AZEA,H&S,DE,0.1325136952191236,4,0
H&S__ES__B00K1Q9HIE,B00K1Q9HIE,H&S,ES,-0.0,6,2
H&S__UK__B01MSWBUX5,B01MSWBUX5,H&S,UK,-0.0017909108829849587,4,0
H&S__DE__B01NAHVSFS,B01NAHVSFS,H&S,DE,0.0,6,2
H&S__US__B00C13AZEK,B00C13AZEK,H&S,US,-0.33607693357946355,4,0
H&S__UK__B00K1Q9HIE,B00K1Q9HIE,H&S,UK,-0.01875364990797842,6,2
Espring__DE__B0193JCAKG,B0193JCAKG,Espring,DE,-0.2663192539769609,2,-1
Espring__IT__B01JAAUA0U,B01JAAUA0U,Espring,IT,0.04528301886792431,4,0
H&S__DE__B07RSR4B12,B07RSR4B12,H&S,DE,-0.11417601890135853,7,8
H&S__IT__B073ZQFKV4,B073ZQFKV4,H&S,IT,0.0,3,3
Tritart__DE__B092D82RGQ,B092D82RGQ,Tritart,DE,-0.3350951374207188,0,5
Espring__DE__B01LQ4CZ3S,B01LQ4CZ3S,Espring,DE,-0.17211024769305489,2,-1
Espring__ES__B08HM2VGX9,B08HM2VGX9,Espring,ES,-0.6600000000000001,1,-1
H&S__UK__B01HS5ASGK,B01HS5ASGK,H&S,UK,-0.0017878789077237112,2,9
Tritart__DE__B07YSCWK2F,B07YSCWK2F,Tritart,DE,-0.16839622641509422,0,5
Espring__IT__B01HXOSRYG,B01HXOSRYG,Espring,IT,0.05139460803356381,1,1
H&S__ES__B072LXQPCH,B072LXQPCH,H&S,ES,-0.34972677595628415,6,2
H&S__UK__B016CQV2E8,B016CQV2E8,H&S,UK,-0.006812465137410761,5,-1
Espring__ES__B07TRLKYG6,B07TRLKYG6,Espring,ES,1.8400000000000003,2,9
Espring__ES__B07FYK6FZ3,B07FYK6FZ3,Espring,ES,0.41052631578947346,7,-1
Tritart__DE__B08Q47YQBG,B08Q47YQBG,Tritart,DE,-0.004397470262226596,0,5
Espring__ES__B0857JRBR2,B0857JRBR2,Espring,ES,-0.7191011235955057,0,5
Tritart__DE__B07WJNGG8J,B07WJNGG8J,Tritart,DE,-0.10968543046357625,0,5
Tritart__DE__B0829BCTTX,B0829BCTTX,Tritart,DE,-0.1240523776705719,0,5
Espring__DE__B088MF482R,B088MF482R,Espring,DE,-2.565243277839489e-31,5,7
H&S__DE__B00FAZ6L4Y,B00FAZ6L4Y,H&S,DE,0.1419098143236075,0,5
Espring__UK__B01LWJRCVJ,B01LWJRCVJ,Espring,UK,0.0035447642888220923,7,8
H&S__US__B07VNGCG2J,B07VNGCG2J,H&S,US,-0.12435056068014602,0,5
H&S__UK__B071LJBPNT,B071LJBPNT,H&S,UK,-0.004852942223712832,1,4
H&S__IT__B016CQV2E8,B016CQV2E8,H&S,IT,0.008628127696289869,5,7
Tritart__DE__B08Q3CP2J5,B08Q3CP2J5,Tritart,DE,-0.11173472229959344,7,-1
Espring__US__B07T7N8DP7,B07T7N8DP7,Espring,US,0.013207238363953908,7,8
H&S__DE__B07GTF236R,B07GTF236R,H&S,DE,0.3177799607072692,4,0
Espring__IT__B017DIQL0O,B017DIQL0O,Espring,IT,0.0,2,-1
H&S__UK__B00DHPM6GG,B00DHPM6GG,H&S,UK,0.0026549660864251395,5,7
Espring__US__B01LAUQ91M,B01LAUQ91M,Espring,US,0.3210421496259349,1,1
Espring__DE__B014TDD6OU,B014TDD6OU,Espring,DE,-0.03863251288965,2,9
Tritart__ES__B072HKHJJS,B072HKHJJS,Tritart,ES,0.027982899339292662,2,-1
H&S__IT__B016KSQ5F4,B016KSQ5F4,H&S,IT,0.0,5,7
H&S__UK__B016JQDRNU,B016JQDRNU,H&S,UK,0.006833815562760962,2,-1
Tritart__DE__B07PZW2DH7,B07PZW2DH7,Tritart,DE,8.497176314223047e-32,0,5
Espring__IT__B017L0A6K0,B017L0A6K0,Espring,IT,-0.05822446555819481,0,5
H&S__DE__B07JHNHW2K,B07JHNHW2K,H&S,DE,-0.00360038972506115,1,4
H&S__UK__B07KV8NYBN,B07KV8NYBN,H&S,UK,-0.0026910798899284338,0,5
H&S__IT__B07FMDHYCK,B07FMDHYCK,H&S,IT,2.0966064757790496e-31,4,-1
Tritart__US__B073WNN94R,B073WNN94R,Tritart,US,0.0,3,-1
Espring__DE__B07PQQRS2T,B07PQQRS2T,Espring,DE,-3.058187128035224e-31,2,9
H&S__UK__B01M2Y5TFQ,B01M2Y5TFQ,H&S,UK,0.04531546536649025,2,-1
Espring__ES__B017DIQL0O,B017DIQL0O,Espring,ES,-4.68653212232964e-31,2,-1
H&S__UK__B00FHGCK32,B00FHGCK32,H&S,UK,-0.013728415858442288,7,-1
H&S__UK__B00FHGCK32,B00FHGCK32,H&S,UK,-0.013728415858442288,7,-1
Tritart__US__B072HKHJJS,B072HKHJJS,Tritart,US,-0.18235462930630625,2,-1
H&S__UK__B07D26LYLH,B07D26LYLH,H&S,UK,-0.07540222465424946,4,-1
Tritart__IT__B074SXX9J9,B074SXX9J9,Tritart,IT,0.0,0,5
Espring__DE__B09LVB5HM6,B09LVB5HM6,Espring,DE,7.891644884168645e-32,5,6
Espring__DE__B071YVMZV4,B071YVMZV4,Espring,DE,-0.06985865462887589,2,9
H&S__DE__B00BVUIVYU,B00BVUIVYU,H&S,DE,-0.01857906953274799,3,-1
H&S__US__B07M6PRNHG,B07M6PRNHG,H&S,US,0.0017415603277490302,7,8
Tritart__DE__B085TLR7QG,B085TLR7QG,Tritart,DE,-0.44790116105983935,1,4
H&S__DE__B01K1135UO,B01K1135UO,H&S,DE,-0.0,7,8
H&S__US__B078X394PF,B078X394PF,H&S,US,-3.196294837222223,2,9
Espring__DE__B018ZBRFOY,B018ZBRFOY,Espring,DE,0.049999999999999996,0,5
Espring__IT__B019DWX2Y6,B019DWX2Y6,Espring,IT,0.0034735413839890998,3,3
H&S__US__B00DHPM6GG,B00DHPM6GG,H&S,US,-0.0810641765109756,5,7
H&S__DE__B00C13AZFE,B00C13AZFE,H&S,DE,-3.981810642729094e-31,4,0
H&S__ES__B07QV6S7N3,B07QV6S7N3,H&S,ES,-7.113350838223666e-32,1,4
H&S__UK__B072BBQ3M5,B072BBQ3M5,H&S,UK,-0.0012978530700972907,1,4
H&S__IT__B078PYYXBH,B078PYYXBH,H&S,IT,0.02051282051282053,0,5
Tritart__DE__B0829B5PR6,B0829B5PR6,Tritart,DE,-0.1567398119122257,0,5
Espring__IT__B08PFSNDF7,B08PFSNDF7,Espring,IT,0.2247457627118642,0,5
H&S__IT__B00C13AZEK,B00C13AZEK,H&S,IT,0.036206896551724134,4,0
H&S__US__B018OMJGCS,B018OMJGCS,H&S,US,0.006174953607142886,4,0
H&S__US__B01MCT751U,B01MCT751U,H&S,US,0.006073383878368141,1,4
Espring__ES__B01HOA4J5K,B01HOA4J5K,Espring,ES,-0.0,7,8
H&S__ES__B00BVG3JMS,B00BVG3JMS,H&S,ES,-1.4095919429760135e-31,5,7
Espring__DE__B01H2A42C2,B01H2A42C2,Espring,DE,0.05568369028006587,5,6
Espring__DE__B09LVF7X3D,B09LVF7X3D,Espring,DE,-0.0,5,6
Tritart__DE__B07WK1M7Y8,B07WK1M7Y8,Tritart,DE,-0.7958921694480106,0,5
H&S__UK__B01NAHVSFS,B01NAHVSFS,H&S,UK,-0.0002067289660075126,6,-1
Espring__IT__B015FX4ZZ2,B015FX4ZZ2,Espring,IT,-0.0639534883720929,2,-1
Tritart__DE__B074LTCT6C,B074LTCT6C,Tritart,DE,-0.035862849723952685,3,-1
Tritart__PL__B01LIQ82OA,B01LIQ82OA,Tritart,PL,0.0,0,5
H&S__UK__B07TDLK5W3,B07TDLK5W3,H&S,UK,7.314688704765341e-05,0,5
Tritart__DE__B072P2MH3T,B072P2MH3T,Tritart,DE,-0.17531150391190956,0,5
H&S__UK__B06Y51KHKW,B06Y51KHKW,H&S,UK,-0.000346725950075191,6,2
H&S__UK__B07QV6S7N3,B07QV6S7N3,H&S,UK,-0.0010883425800193862,1,4
H&S__IT__B01M2Y5TFQ,B01M2Y5TFQ,H&S,IT,-0.10052834499500213,2,-1
H&S__DE__B07N8BLMZ7,B07N8BLMZ7,H&S,DE,-0.06762028608582575,2,-1
Espring__US__B0872W1YTK,B0872W1YTK,Espring,US,-0.5227264387499997,1,1
H&S__DE__B06XRQ33CC,B06XRQ33CC,H&S,DE,-0.03403511691769991,3,-1
H&S__ES__B01648O8CM,B01648O8CM,H&S,ES,-0.0013157894736842294,4,0
H&S__US__B074VWN2SN,B074VWN2SN,H&S,US,-0.08824188766666663,1,4
H&S__ES__B00TY2O8QC,B00TY2O8QC,H&S,ES,-0.03134328358208953,7,-1
H&S__PL__B01NATTRD3,B01NATTRD3,H&S,PL,0.00860722388888913,7,-1
Espring__ES__B01MSMAO37,B01MSMAO37,Espring,ES,-0.2835897435897433,0,5
H&S__DE__B01MSWBUX5,B01MSWBUX5,H&S,DE,0.014705882352941154,4,0
H&S__ES__B00C13AZEK,B00C13AZEK,H&S,ES,0.015974995658968566,4,0
Espring__DE__B01HXX8RVA,B01HXX8RVA,Espring,DE,-1.3367769168244388e-31,1,4
H&S__UK__B07TKCV8HT,B07TKCV8HT,H&S,UK,-0.0023965419680544884,4,-1
Espring__DE__B08PFSNDF7,B08PFSNDF7,Espring,DE,-0.0,0,5
Espring__IT__B01K4R2FWY,B01K4R2FWY,Espring,IT,0.0016666666666663367,1,1
H&S__ES__B06Y2MZH39,B06Y2MZH39,H&S,ES,0.08404669260700412,2,-1
Tritart__DE__B08FQTDNRC,B08FQTDNRC,Tritart,DE,0.0,0,5
H&S__DE__B06XVJL3NP,B06XVJL3NP,H&S,DE,-0.09615384615384612,6,2
Espring__DE__B084WS4SRY,B084WS4SRY,Espring,DE,0.03519356460532933,4,0
H&S__DE__B01MY6R11P,B01MY6R11P,H&S,DE,-0.20000000000000007,6,2
H&S__ES__B01K1135UO,B01K1135UO,H&S,ES,0.01812450748620962,7,8
H&S__UK__B07S732NKF,B07S732NKF,H&S,UK,-0.05154768509251387,2,-1
H&S__DE__B018OMJGCS,B018OMJGCS,H&S,DE,-0.056261343012704156,4,0
H&S__ES__B01MXVFWJM,B01MXVFWJM,H&S,ES,0.0,7,-1
Espring__ES__B09C8JHT9L,B09C8JHT9L,Espring,ES,1.2921259477280122e-31,3,-1
Tritart__ES__B07XYX7Y43,B07XYX7Y43,Tritart,ES,0.0,0,5
Espring__DE__B019Y5U1G4,B019Y5U1G4,Espring,DE,0.012798092209856924,2,9
Espring__DE__B01HZDQ5Q2,B01HZDQ5Q2,Espring,DE,-0.4679270762997973,2,-1
Espring__ES__B09GY9XQ76,B09GY9XQ76,Espring,ES,0.02565164433617553,4,0
Espring__ES__B09BHRB99F,B09BHRB99F,Espring,ES,0.5187499999999999,2,-1
H&S__UK__B06WD53P6D,B06WD53P6D,H&S,UK,0.013957279396854835,3,-1
Espring__US__B08BLS8RZ7,B08BLS8RZ7,Espring,US,-0.020713583749999948,6,2
Tritart__UK__B07XMCM4B4,B07XMCM4B4,Tritart,UK,-0.07091035075034109,0,5
H&S__UK__B01MY6R11P,B01MY6R11P,H&S,UK,-0.035413017764304555,6,2
H&S__UK__B00FHGGUT2,B00FHGGUT2,H&S,UK,0.003612265912318032,7,8
H&S__UK__B00FHGGUT2,B00FHGGUT2,H&S,UK,0.003612265912318032,7,8
Espring__ES__B014TDD6P4,B014TDD6P4,Espring,ES,-0.11392857142857142,2,-1
H&S__PL__B072BBQ3M5,B072BBQ3M5,H&S,PL,-0.059201099619047175,1,4
Tritart__PL__B07DJQ81QT,B07DJQ81QT,Tritart,PL,0.0853364200000002,0,5
H&S__UK__B016AHAPJC,B016AHAPJC,H&S,UK,-0.08589922972331106,5,7
H&S__US__B01648O8CM,B01648O8CM,H&S,US,-0.29479012923111575,4,0
H&S__IT__B07D25PJS4,B07D25PJS4,H&S,IT,0.0,6,-1
Tritart__DE__B08Q3BSVTM,B08Q3BSVTM,Tritart,DE,-0.25000000000000017,1,4
H&S__US__B07GKV4789,B07GKV4789,H&S,US,-0.30446787018675153,4,-1
Tritart__DE__B073ZMSSND,B073ZMSSND,Tritart,DE,0.018074591328357884,0,5
Espring__DE__B08J3T116Q,B08J3T116Q,Espring,DE,1.8174603174603179,2,9
H&S__DE__B00NBCCR0A,B00NBCCR0A,H&S,DE,-6.950783223230662e-32,1,-1
H&S__IT__B072BBQ3M5,B072BBQ3M5,H&S,IT,4.442016642993685e-31,1,4
H&S__IT__B072BBQ3M5,B072BBQ3M5,H&S,IT,4.442016642993685e-31,1,4
Espring__DE__B07TMN2NY5,B07TMN2NY5,Espring,DE,-0.01989911288919812,1,1
H&S__UK__B072Q35687,B072Q35687,H&S,UK,-0.04772704339528414,2,-1
H&S__ES__B01MCT751U,B01MCT751U,H&S,ES,0.01235849056603772,1,4
Espring__DE__B01991A32K,B01991A32K,Espring,DE,-0.04934586004038985,2,9
H&S__DE__B07GZ9GH8T,B07GZ9GH8T,H&S,DE,-6.262787290754749e-32,3,3
Tritart__IT__B083KBDRSW,B083KBDRSW,Tritart,IT,-0.11235955056179776,1,4
Espring__IT__B0727Q3H5D,B0727Q3H5D,Espring,IT,-0.20120872641509444,2,9
Espring__IT__B01LW463CQ,B01LW463CQ,Espring,IT,-0.018318523581681463,5,6
H&S__ES__B01K0YPWEY,B01K0YPWEY,H&S,ES,-7.768688361529707e-32,7,8
Tritart__IT__B073ZMSSND,B073ZMSSND,Tritart,IT,0.0,0,5
H&S__US__B017GLNHEG,B017GLNHEG,H&S,US,-0.8444880625925926,7,8
Espring__IT__B01LWJRCVJ,B01LWJRCVJ,Espring,IT,0.05991551800800353,7,8
H&S__UK__B07GN3J56J,B07GN3J56J,H&S,UK,-0.024420337069540415,2,9
Espring__DE__B01ICXZED4,B01ICXZED4,Espring,DE,0.10906737148713523,4,0
H&S__ES__B01M2Y5TFQ,B01M2Y5TFQ,H&S,ES,0.36006018916595,2,-1
H&S__DE__B06Y4S6ZCP,B06Y4S6ZCP,H&S,DE,0.05882352941176469,1,-1
H&S__UK__B00C01Z4BC,B00C01Z4BC,H&S,UK,0.016924417563264273,3,-1
H&S__UK__B016LHY28G,B016LHY28G,H&S,UK,-0.00084975713357411,2,-1
H&S__IT__B07WTXZ2JC,B07WTXZ2JC,H&S,IT,0.0,1,-1
H&S__US__B07DZ9L7KS,B07DZ9L7KS,H&S,US,0.0,3,3
Espring__DE__B01HFIONTS,B01HFIONTS,Espring,DE,-0.0033233106504193645,5,7
Espring__IT__B01K1ZD6HC,B01K1ZD6HC,Espring,IT,-0.4442307692307692,2,-1
Tritart__PL__B073ZMSSND,B073ZMSSND,Tritart,PL,-0.07703735449999982,0,5
Espring__DE__B01N1F59Q4,B01N1F59Q4,Espring,DE,-0.32905138339920964,5,-1
H&S__DE__B074VWN2SN,B074VWN2SN,H&S,DE,0.056910569105691144,1,-1
Tritart__DE__B07XYY42F4,B07XYY42F4,Tritart,DE,-0.044150110375275886,6,2
Espring__DE__B0857JKTZL,B0857JKTZL,Espring,DE,4.0593381726398296e-32,0,5
Espring__DE__B0847THKYH,B0847THKYH,Espring,DE,0.3950581395348836,0,5
H&S__ES__B01LMKPSGM,B01LMKPSGM,H&S,ES,2.2939286185526642e-31,0,5
Tritart__UK__B074LTCT6C,B074LTCT6C,Tritart,UK,-0.10208054586611935,3,-1
H&S__UK__B016KSQ5F4,B016KSQ5F4,H&S,UK,0.01063418724617782,5,-1
Espring__ES__B084BZWGHC,B084BZWGHC,Espring,ES,-2.1268881995822294e-30,0,5
H&S__UK__B06XRQ33CC,B06XRQ33CC,H&S,UK,-0.0019554119138281835,3,-1
H&S__ES__B016KSQ5F4,B016KSQ5F4,H&S,ES,0.0,5,7
H&S__US__B07JZD2S4S,B07JZD2S4S,H&S,US,0.0,0,5
H&S__DE__B078PY739S,B078PY739S,H&S,DE,-0.16396484375000003,0,5
Espring__ES__B01JP1QDKU,B01JP1QDKU,Espring,ES,-0.30555225653206625,1,1
H&S__US__B01MRVUOAB,B01MRVUOAB,H&S,US,-0.167755652476755,3,-1
Espring__DE__B07PQQRNBM,B07PQQRNBM,Espring,DE,-2.3420139819617923e-31,2,9
H&S__US__B00TY1HA18,B00TY1HA18,H&S,US,0.2332535437627671,7,8
Espring__ES__B01991A32K,B01991A32K,Espring,ES,0.007449209932279926,2,9
Espring__ES__B01CGDQMDM,B01CGDQMDM,Espring,ES,-0.26833568406205927,6,2
Espring__ES__B01MCWLB30,B01MCWLB30,Espring,ES,0.0,5,-1
Espring__DE__B088NQYHK5,B088NQYHK5,Espring,DE,0.0,2,9
Espring__DE__B07GPPQKCK,B07GPPQKCK,Espring,DE,-0.0,2,-1
H&S__ES__B07VNGCG2J,B07VNGCG2J,H&S,ES,2.705770582392846e-31,0,5
Espring__DE__B01HOA4J5K,B01HOA4J5K,Espring,DE,-0.00760680991317017,7,8
H&S__UK__B07TQS7PDP,B07TQS7PDP,H&S,UK,0.0015843803317951502,0,5
H&S__ES__B078PY739S,B078PY739S,H&S,ES,0.027782162588792444,0,5
H&S__DE__B07TQS7PDP,B07TQS7PDP,H&S,DE,-1.761535197473771e-32,0,5
H&S__ES__B01M8K6DZ2,B01M8K6DZ2,H&S,ES,-1.927844901300758e-31,5,6
Espring__DE__B01LXCW0VK,B01LXCW0VK,Espring,DE,5.244999999999997,2,-1
H&S__IT__B00BBL0OPS,B00BBL0OPS,H&S,IT,0.17647058823529418,0,5
H&S__IT__B00BBL0OPS,B00BBL0OPS,H&S,IT,0.17647058823529418,0,5
H&S__ES__B018OMJGCS,B018OMJGCS,H&S,ES,1.5040588598237497e-31,4,-1
H&S__PL__B07TN75FC1,B07TN75FC1,H&S,PL,0.0,5,-1
Espring__DE__B088RDPTJH,B088RDPTJH,Espring,DE,-1.3812415654520924,4,0
Espring__ES__B09LVD47W6,B09LVD47W6,Espring,ES,2.630833333333333,5,6
Tritart__IT__B07DGKQ896,B07DGKQ896,Tritart,IT,0.044148936170212746,0,5
H&S__US__B07DPTK7FG,B07DPTK7FG,H&S,US,0.15606568761105047,1,4
H&S__DE__B06Y6F2W4Z,B06Y6F2W4Z,H&S,DE,0.03846153846153844,1,1
Espring__DE__B07T83NWZ5,B07T83NWZ5,Espring,DE,-0.07456701258241882,7,8
Tritart__DE__B08Q3F1Z1N,B08Q3F1Z1N,Tritart,DE,-0.0036429872495447823,0,5
H&S__IT__B07KV8ZB91,B07KV8ZB91,H&S,IT,0.06692913385826774,0,5
Espring__DE__B018I2DWPQ,B018I2DWPQ,Espring,DE,2.953584870901939e-32,2,9
H&S__UK__B0788Z6RBV,B0788Z6RBV,H&S,UK,-0.0023703213398417237,0,5
Espring__ES__B01JAAUA0U,B01JAAUA0U,Espring,ES,-0.0,4,0
H&S__US__B07CKHXWR9,B07CKHXWR9,H&S,US,0.03163044239999983,3,-1
H&S__IT__B07GTRCT4Z,B07GTRCT4Z,H&S,IT,0.0,5,7
H&S__ES__B07TQS7PDP,B07TQS7PDP,H&S,ES,0.0,0,5
Espring__ES__B098XFGXM4,B098XFGXM4,Espring,ES,0.10090909090909084,2,9
Espring__IT__B01AAJOVH8,B01AAJOVH8,Espring,IT,-1.5661852107809258,1,-1
Espring__IT__B01N3SL15M,B01N3SL15M,Espring,IT,0.042382928275044446,5,-1
H&S__US__B0791GDKBP,B0791GDKBP,H&S,US,0.059150741927345984,4,-1
H&S__UK__B078PYYXBH,B078PYYXBH,H&S,UK,0.0014449481731873895,0,-1
Tritart__DE__B07TZHYZ1N,B07TZHYZ1N,Tritart,DE,-1.4030075187969913,0,5
Espring__DE__B01HXOSRYG,B01HXOSRYG,Espring,DE,-0.38450058039909346,1,1
H&S__UK__B07JWL5DHB,B07JWL5DHB,H&S,UK,-0.009918174742095229,2,-1
Tritart__DE__B07CZMTRJ8,B07CZMTRJ8,Tritart,DE,0.05448201825013418,0,5
H&S__IT__B01NAHVSFS,B01NAHVSFS,H&S,IT,2.059845858839455e-31,6,-1
Tritart__DE__B073XSJMK5,B073XSJMK5,Tritart,DE,-0.5157331655129012,7,-1
H&S__ES__B074VWN2SN,B074VWN2SN,H&S,ES,0.2000000000000001,1,4
H&S__US__B00FHGGUT2,B00FHGGUT2,H&S,US,0.011153970768712574,7,8
H&S__US__B01M7RJXEE,B01M7RJXEE,H&S,US,-0.006026661585366097,5,7
H&S__DE__B017GLWKXK,B017GLWKXK,H&S,DE,-0.006903353057199205,7,-1
H&S__IT__B07GN1J9RV,B07GN1J9RV,H&S,IT,0.0,2,9
H&S__UK__B00FAZ6L4Y,B00FAZ6L4Y,H&S,UK,0.004280443315445629,0,-1
H&S__UK__B00FAZ6L4Y,B00FAZ6L4Y,H&S,UK,0.004280443315445629,0,-1
H&S__UK__B078X394PF,B078X394PF,H&S,UK,-0.03601061798575507,2,-1
H&S__UK__B078X394PF,B078X394PF,H&S,UK,-0.03601061798575507,2,-1
H&S__UK__B07RF6S3K3,B07RF6S3K3,H&S,UK,-0.014212090786750821,2,-1
Espring__US__B07SNF9BKP,B07SNF9BKP,Espring,US,-0.0235517220744679,1,1
Espring__IT__B01J3WOZ4M,B01J3WOZ4M,Espring,IT,0.0,1,4
Espring__ES__B019XTF03U,B019XTF03U,Espring,ES,-0.11987068965517254,1,-1
Tritart__DE__B08WWNH8XF,B08WWNH8XF,Tritart,DE,0.1295454545454546,1,4
Espring__ES__B08YK68R6M,B08YK68R6M,Espring,ES,-1.1239062499999994,1,4
H&S__IT__B071XNQZJ7,B071XNQZJ7,H&S,IT,-0.2691466083150985,5,7
H&S__ES__B072JVLVPM,B072JVLVPM,H&S,ES,2.0833333333333326,7,8
H&S__IT__B06XS97SKH,B06XS97SKH,H&S,IT,-0.32142857142857145,6,-1
Espring__ES__B09M76QR53,B09M76QR53,Espring,ES,-1.0533015006821274,6,2
H&S__IT__B07GBK5SQL,B07GBK5SQL,H&S,IT,-0.12648482182138146,7,8
