ASIN,MARKETPLACE,BRAND_NAME,regression_vals
B073ZQFKV4,FR,H&S,"[-0.18681318681318693, 8.121868131868133]"
B073ZQFKV4,IT,H&S,"[0.0, 12.49]"
B073ZQFKV4,UK,H&S,"[-0.0010440424376175613, 6.951099011418185]"
B073ZQFKV4,US,H&S,"[-0.0027001728190403883, 5.751527352064706]"
B074LTCT6C,DE,Tritart,"[-0.035862849723952685, 10.253642883686945]"
B074LTCT6C,ES,Tritart,"[0.0, 9.99]"
B074LTCT6C,FR,Tritart,"[0.0, 9.99]"
B074LTCT6C,IT,Tritart,"[-0.0, 9.99]"
B074LTCT6C,UK,Tritart,"[-0.10208054586611935, 7.1045315665923585]"
B074LTCT6C,US,Tritart,"[-0.05998446678971409, 5.8735632257371035]"
B074SXX9J9,DE,Tritart,"[-0.017993464506709345, 11.591195856219144]"
B074SXX9J9,ES,Tritart,"[0.0, 13.490000000000002]"
B074SXX9J9,FR,Tritart,"[0.0, 14.59]"
B074SXX9J9,IT,Tritart,"[0.0, 13.489999999999998]"
B074SXX9J9,PL,Tritart,"[-0.024917119333333446, 7.438605212333334]"
B074VWN2SN,DE,H&S,"[0.056910569105691144, 4.079430894308944]"
B074VWN2SN,ES,H&S,"[0.2000000000000001, 6.510000000000001]"
B074VWN2SN,FR,H&S,"[-4.0467710578152835e-31, 7.289999999999999]"
B074VWN2SN,IT,H&S,"[0.0, 8.49]"
B074VWN2SN,PL,H&S,"[-0.04615005978571418, 2.791406955571428]"
B074VWN2SN,UK,H&S,"[-0.006143100184904502, 3.8686272270207276]"
B074VWN2SN,US,H&S,"[-0.08824188766666663, 4.8259565552]"
B0788Z6RBV,DE,H&S,"[-0.034948750066157386, 4.85734294232839]"
B0788Z6RBV,ES,H&S,"[-0.02698412698412697, 5.425522714833061]"
B0788Z6RBV,FR,H&S,"[-0.07193296795952783, 5.883707841483981]"
B0788Z6RBV,IT,H&S,"[-0.024664279319606096, 6.1949239033124455]"
B0788Z6RBV,PL,H&S,"[0.0, 3.563532799875]"
B0788Z6RBV,UK,H&S,"[-0.0023703213398417237, 4.654749351417487]"
B0788Z6RBV,US,H&S,"[-0.10292671736067324, 6.267464457477028]"
B078PY739S,DE,H&S,"[-0.16396484375000003, 14.318710937499997]"
B078PY739S,ES,H&S,"[0.027782162588792444, 15.114940805051303]"
B078PY739S,FR,H&S,"[-0.33249496981891324, 20.58446680080483]"
B078PY739S,IT,H&S,"[-0.35761589403973465, 17.93039735099338]"
B078PY739S,UK,H&S,"[-0.017092785430492405, 12.35652805729522]"
B078PYYXBH,DE,H&S,"[0.3166666666666665, 7.606666666666667]"
B078PYYXBH,ES,H&S,"[0.4500000000000002, 10.990000000000002]"
B078PYYXBH,FR,H&S,"[0.1696428571428571, 12.275714285714288]"
B078PYYXBH,IT,H&S,"[0.02051282051282053, 9.072051282051282]"
B078PYYXBH,UK,H&S,"[0.0014449481731873895, 6.928794429681851]"
B078X394PF,UK,H&S,"[-0.03601061798575507, 6.69691784090061]"
B078X394PF,US,H&S,"[-3.196294837222223, 10.427064068222222]"
B078X4KLL3,UK,H&S,"[0.0006909668460266298, 5.779449513979483]"
B078X4KLL3,US,H&S,"[-0.03833627129032257, 5.575206002483871]"
B078X5N2K1,DE,H&S,"[-0.02813923581595062, 15.525582728481439]"
B078X5N2K1,ES,H&S,"[-0.10880686289941763, 17.418970565087363]"
B078X5N2K1,FR,H&S,"[-0.037214443625644786, 15.952048636698597]"
B078X5N2K1,IT,H&S,"[-0.09436008676789585, 14.755726681127983]"
B078X5N2K1,PL,H&S,"[0.013799690405913985, 8.345955281403224]"
B078X5N2K1,UK,H&S,"[-0.01529042776357394, 10.503148966842021]"
B078X5N2K1,US,H&S,"[-0.09556415100456403, 13.194921251279562]"
B0791GDKBP,DE,H&S,"[0.0, 8.49]"
B0791GDKBP,ES,H&S,"[-0.02346010748243078, 11.635928069450184]"
B0791GDKBP,FR,H&S,"[-1.2284874537252148e-31, 13.989999999999998]"
B0791GDKBP,IT,H&S,"[-0.0, 13.19]"
B0791GDKBP,UK,H&S,"[-0.01223890765065858, 9.43037255068779]"
B0791GDKBP,US,H&S,"[0.059150741927345984, 7.766507315783792]"
B07BMZGV4Z,UK,H&S,"[-0.01196437935940813, 6.08256880221249]"
B07BMZGV4Z,US,H&S,"[-1.841257379617979, 9.43042487973034]"
B07CG63DK7,DE,H&S,"[0.26666666666666666, 7.456666666666667]"
B07CG63DK7,FR,H&S,"[0.08476027397260275, 9.170650684931507]"
B07CG63DK7,UK,H&S,"[-0.001387086942201474, 6.9466851825518745]"
B07CG63DK7,US,H&S,"[0.029657663666666785, 8.233209983333333]"
B07CHDHCMR,DE,H&S,"[0.3538043478260869, 14.098695652173916]"
B07CHDHCMR,ES,H&S,"[1.232616144572502e-30, 17.090000000000003]"
B07CHDHCMR,FR,H&S,"[4.0467710578152835e-31, 17.990000000000002]"
B07CHDHCMR,IT,H&S,"[0.0, 17.589999999999993]"
B07CHDHCMR,UK,H&S,"[0.06015768436197095, 12.912357688079595]"
B07CHDHCMR,US,H&S,"[0.0, 16.933487493333335]"
B07CKHXWR9,DE,H&S,"[-0.733458646616542, 6.997142857142856]"
B07CKHXWR9,ES,H&S,"[0.06265822784810135, 10.258987341772153]"
B07CKHXWR9,FR,H&S,"[-1.3103658536585368, 9.606463414634145]"
B07CKHXWR9,IT,H&S,"[0.0, 11.99]"
B07CKHXWR9,UK,H&S,"[-0.011931017982987891, 9.305952836551812]"
B07CKHXWR9,US,H&S,"[0.03163044239999983, 7.3121195576]"
B07CNDR86T,DE,H&S,"[-0.0, 8.49]"
B07CNDR86T,UK,H&S,"[-0.0027750493244877777, 6.951926740468975]"
B07CNDR86T,US,H&S,"[9.813077866773593e-18, 8.324791852333332]"
B07CPD18VZ,DE,H&S,"[0.0698016164584865, 7.2868405584129325]"
B07CPD18VZ,ES,H&S,"[0.0, 8.490000000000002]"
B07CPD18VZ,FR,H&S,"[-3.525813023693015e-32, 8.990000000000002]"
B07CPD18VZ,IT,H&S,"[0.009146341463414552, 9.355853658536587]"
B07CPD18VZ,UK,H&S,"[-0.02062570216533435, 9.336268167998504]"
B07CZMTRJ8,DE,Tritart,"[0.05448201825013418, 27.002077294685993]"
B07CZMTRJ8,ES,Tritart,"[0.896995073891627, 27.425862068965515]"
B07CZMTRJ8,FR,Tritart,"[0.4238095238095242, 27.45666666666667]"
B07CZMTRJ8,IT,Tritart,"[0.06000000000000086, 29.130000000000006]"
B07D25PJS4,DE,H&S,"[-0.03007380073800741, 4.872656826568265]"
B07D25PJS4,ES,H&S,"[8.894162490841341e-32, 6.489999999999999]"
B07D25PJS4,FR,H&S,"[-3.0125123424722257e-31, 6.490000000000001]"
B07D25PJS4,IT,H&S,"[0.0, 7.49]"
B07D25PJS4,UK,H&S,"[-0.04785577383851921, 4.357076714888468]"
B07D26LYLH,UK,H&S,"[-0.07540222465424946, 7.606073355225599]"
B07D26LYLH,US,H&S,"[0.4306742786242427, 9.200264618909088]"
B07D3RXR76,DE,Tritart,"[-0.5014556040756913, 26.128573508005818]"
B07D3RXR76,ES,Tritart,"[0.5954166666666665, 25.36125]"
B07D3RXR76,FR,Tritart,"[-0.22000000000000008, 26.427500000000002]"
B07D3RXR76,IT,Tritart,"[-0.970833333333333, 26.665462962962962]"
B07D72GCWP,DE,H&S,"[-0.1409968421395318, 5.926614903799201]"
B07D72GCWP,ES,H&S,"[-0.0, 5.79]"
B07D72GCWP,FR,H&S,"[-0.23333333333333303, 8.19]"
B07D72GCWP,IT,H&S,"[-0.18518518518518515, 7.775185185185186]"
B07D72GCWP,UK,H&S,"[-0.01054252337000003, 5.795287881007779]"
B07D72GCWP,US,H&S,"[0.0826596883223845, 5.104940911817516]"
B07DGKQ896,DE,Tritart,"[-0.008774659281847029, 10.2516839878026]"
B07DGKQ896,ES,Tritart,"[-0.19402234636871507, 10.684469273743018]"
B07DGKQ896,FR,Tritart,"[-0.3683387161889384, 12.865385547032698]"
B07DGKQ896,IT,Tritart,"[0.044148936170212746, 11.809893617021276]"
B07DJQ81QT,DE,Tritart,"[-0.04237612397168547, 18.42858810024871]"
B07DJQ81QT,FR,Tritart,"[-1.1616, 17.345200000000002]"
B07DJQ81QT,PL,Tritart,"[0.0853364200000002, 16.046802440000004]"
B07DK6L9N7,ES,H&S,"[0.0, 8.99]"
B07DK6L9N7,IT,H&S,"[0.0, 9.49]"
B07DLMXHM1,UK,H&S,"[-0.051319442740590686, 8.194798281852773]"
B07DPRTTQ9,DE,H&S,"[0.741931216931217, 6.690396825396826]"
B07DPRTTQ9,ES,H&S,"[0.0, 8.99]"
B07DPRTTQ9,FR,H&S,"[0.0, 7.940000000000001]"
B07DPRTTQ9,UK,H&S,"[-6.5976491273516866e-06, 5.783709537541419]"
B07DPRTTQ9,US,H&S,"[-0.05515635225064608, 7.746963838080104]"
B07DPTK7FG,DE,H&S,"[9.390105365906711e-32, 17.990000000000002]"
B07DPTK7FG,ES,H&S,"[-7.523103004506394e-32, 18.490000000000002]"
B07DPTK7FG,FR,H&S,"[8.863241229808944e-31, 22.990000000000006]"
B07DPTK7FG,IT,H&S,"[-6.183076499363297e-32, 21.990000000000002]"
B07DPTK7FG,UK,H&S,"[-0.012717922130744014, 16.568475915657597]"
B07DPTK7FG,US,H&S,"[0.15606568761105047, 16.1057387973173]"
B07DW2WX4N,DE,H&S,"[-0.11666666666666664, 7.356666666666667]"
B07DW2WX4N,ES,H&S,"[1.733263568993024e-31, 7.990000000000001]"
B07DW2WX4N,FR,H&S,"[-0.0, 9.49]"
B07DW2WX4N,IT,H&S,"[0.0, 4.78]"
B07DW2WX4N,UK,H&S,"[-0.0016257426989478522, 5.794251954502037]"
B07DW2WX4N,US,H&S,"[-0.3784644506904762, 4.796263942976191]"
B07DW4QJX7,DE,H&S,"[0.0039062499999999974, 6.435312499999999]"
B07DW4QJX7,ES,H&S,"[3.251448576643873e-31, 8.490000000000002]"
B07DW4QJX7,IT,H&S,"[-0.1762917933130699, 9.32130699088146]"
B07DW4QJX7,UK,H&S,"[-0.0028499071291748514, 5.821273997606484]"
B07DW4QJX7,US,H&S,"[-0.40824626404772757, 4.63371012450909]"
B07DW7R9V8,DE,H&S,"[1.745846869574339e-32, 8.990000000000002]"
B07DW7R9V8,ES,H&S,"[-0.0, 10.99]"
B07DW7R9V8,FR,H&S,"[0.0, 12.49]"
B07DW7R9V8,UK,H&S,"[-0.029443589466599432, 9.381799310531608]"
B07DW7R9V8,US,H&S,"[-0.004647317093911772, 7.928317996693424]"
B07DZ9L7KS,UK,H&S,"[-0.07535288782384049, 7.570442029577952]"
B07DZ9L7KS,US,H&S,"[0.0, 9.240610537666667]"
B07DZHXPL6,DE,H&S,"[-0.00027265192165074384, 8.06287440561881]"
B07DZHXPL6,ES,H&S,"[-0.0021704180064308666, 8.314090808293606]"
B07DZHXPL6,FR,H&S,"[-0.11479591836734694, 13.206326530612245]"
B07DZHXPL6,IT,H&S,"[0.0, 11.99]"
B07DZHXPL6,PL,H&S,"[0.12452955674655648, 6.057358219421489]"
B07DZHXPL6,UK,H&S,"[0.0007568382511712211, 7.857135592090979]"
B07F1WVSWR,UK,H&S,"[-0.0030385262226822704, 5.794617613965486]"
B07FMDHYCK,DE,H&S,"[2.1107139100993656e-31, 6.990000000000002]"
B07FMDHYCK,ES,H&S,"[-3.790013759742869e-32, 7.990000000000001]"
B07FMDHYCK,IT,H&S,"[2.0966064757790496e-31, 8.490000000000002]"
B07FMDHYCK,UK,H&S,"[-0.03758909300327166, 5.455850513128224]"
B07FQ4RB6V,UK,H&S,"[-0.03453048969196006, 5.459047334264675]"
B07FT9FHCR,DE,Espring,"[0.0, 20.323333333333334]"
B07FT9R697,DE,Espring,"[-0.048915551453622454, 20.2355006922012]"
B07FW3X7CQ,UK,H&S,"[-0.02225915994170969, 4.7291560277594415]"
B07FYK6FZ3,ES,Espring,"[0.41052631578947346, 9.30578947368421]"
B07FYK6FZ3,FR,Espring,"[-0.35546218487394965, 9.731176470588235]"
B07G57DPXZ,DE,H&S,"[-0.006103596172880228, 5.011197624546355]"
B07G57DPXZ,ES,H&S,"[-0.0, 6.490000000000001]"
B07G57DPXZ,IT,H&S,"[0.0, 8.59]"
B07G57DPXZ,UK,H&S,"[0.0025661701486033722, 5.769446157050996]"
B07G57DPXZ,US,H&S,"[0.028399036286462672, 5.834759325234307]"
B07GBK5SQL,DE,H&S,"[-0.1578177897089713, 18.18602870974626]"
B07GBK5SQL,ES,H&S,"[-0.22416879795396405, 17.533734015345267]"
B07GBK5SQL,FR,H&S,"[-0.15907736452930146, 18.836595298532174]"
B07GBK5SQL,IT,H&S,"[-0.12648482182138146, 18.4057501099868]"
B07GBK5SQL,UK,H&S,"[-0.029514300339478296, 15.861309863798251]"
B07GBK5SQL,US,H&S,"[-0.08524942638410263, 17.558640804982186]"
B07GKV4789,DE,H&S,"[-0.11731528482797511, 10.57620041361158]"
B07GKV4789,ES,H&S,"[-0.5327929255711128, 14.062218128224023]"
B07GKV4789,FR,H&S,"[0.0, 18.99]"
B07GKV4789,IT,H&S,"[-1.454545454545454, 15.444545454545455]"
B07GKV4789,PL,H&S,"[0.18131305546875004, 6.142670939718748]"
B07GKV4789,UK,H&S,"[-0.02613097781528173, 9.644064373889554]"
B07GKV4789,US,H&S,"[-0.30446787018675153, 8.579892358563999]"
B07GN1J9RV,DE,H&S,"[-4.289471179893563e-32, 6.990000000000001]"
B07GN1J9RV,IT,H&S,"[0.0, 8.990000000000002]"
B07GN1J9RV,UK,H&S,"[0.00712525280544295, 4.657632501427959]"
B07GN1J9RV,US,H&S,"[0.0, 9.988994874071428]"
B07GN3J56J,UK,H&S,"[-0.024420337069540415, 10.350799289189583]"
B07GPPQKCK,DE,Espring,"[-0.0, 14.99]"
B07GPPQKCK,FR,Espring,"[0.7311111111111114, 15.952222222222224]"
B07GPPQKCK,IT,Espring,"[-0.09802504365603311, 14.785070062609144]"
B07GTF236R,DE,H&S,"[0.3177799607072692, 7.672023575638505]"
B07GTF236R,ES,H&S,"[0.0, 11.49]"
B07GTF236R,FR,H&S,"[-0.012765957446808522, 11.962340425531911]"
B07GTF236R,IT,H&S,"[0.39999999999999986, 11.59]"
B07GTF236R,UK,H&S,"[-0.003943267809730308, 8.120247568997117]"
B07GTF236R,US,H&S,"[-0.17971874316490088, 5.753741706336516]"
B07GTRCT4Z,DE,H&S,"[-1.0001780382488265e-31, 5.990000000000001]"
B07GTRCT4Z,ES,H&S,"[0.0, 8.09]"
B07GTRCT4Z,FR,H&S,"[0.0, 8.99]"
B07GTRCT4Z,IT,H&S,"[0.0, 8.99]"
B07GTRCT4Z,UK,H&S,"[-0.0010660257523680296, 4.539059416937971]"
B07GTRCT4Z,US,H&S,"[-0.08393306142922921, 5.112037840911608]"
B07GZ818S1,DE,H&S,"[0.0, 10.49]"
B07GZ818S1,FR,H&S,"[0.0, 14.354999999999999]"
B07GZ818S1,UK,H&S,"[-0.018814183619381676, 11.376805046654072]"
B07GZ9GH8T,DE,H&S,"[-6.262787290754749e-32, 5.490000000000002]"
B07GZ9GH8T,ES,H&S,"[4.199032819662948e-31, 7.490000000000001]"
B07GZ9GH8T,FR,H&S,"[2.3615018697438863e-31, 7.490000000000002]"
B07GZ9GH8T,IT,H&S,"[4.303589060674609e-32, 9.990000000000002]"
B07GZ9GH8T,UK,H&S,"[-0.03965435974378499, 3.983376684911185]"
B07GZ9GH8T,US,H&S,"[-0.026234147725591603, 4.973854166518563]"
B07J5SM2HC,DE,H&S,"[-0.33434062108341467, 14.84052221139117]"
B07J5SM2HC,ES,H&S,"[1.0283333333333329, 23.961666666666666]"
B07J5SM2HC,FR,H&S,"[-0.6357653061224489, 19.676020408163264]"
B07J5SM2HC,UK,H&S,"[-0.011174627375018164, 12.17053260589117]"
B07J5SM2HC,US,H&S,"[0.13392625886691387, 11.91233579361077]"
B07JHGCQPR,DE,H&S,"[0.036180904522613036, 6.259346733668342]"
B07JHGCQPR,ES,H&S,"[0.0, 4.29]"
B07JHGCQPR,FR,H&S,"[-5.189820734064384e-32, 5.990000000000001]"
B07JHGCQPR,IT,H&S,"[2.4729303488931403e-32, 6.889999999999999]"
B07JHGCQPR,UK,H&S,"[-0.04727633302140528, 4.233292046528754]"
B07JHGCQPR,US,H&S,"[-0.1047827157580645, 4.068100826370967]"
B07JHNHW2K,DE,H&S,"[-0.00360038972506115, 6.475944017618822]"
B07JHNHW2K,ES,H&S,"[0.007314064152273534, 6.7483010222065545]"
B07JHNHW2K,FR,H&S,"[0.025949081048508578, 9.25087677011148]"
B07JHNHW2K,IT,H&S,"[-0.01527224435590973, 9.343652058432934]"
B07JHNHW2K,UK,H&S,"[-0.004608298019888657, 7.136473600366888]"
B07JHNHW2K,US,H&S,"[-0.041560993286959766, 5.934264198959262]"
B07JNHB73C,UK,H&S,"[-0.025873505577909014, 9.578361841709597]"
B07JWL5DHB,DE,H&S,"[-0.026530069185737103, 6.879821713677488]"
B07JWL5DHB,FR,H&S,"[0.2465189873417722, 10.880189873417722]"
B07JWL5DHB,IT,H&S,"[-0.2660142348754449, 10.637686832740213]"
B07JWL5DHB,UK,H&S,"[-0.009918174742095229, 5.497329195774545]"
B07JZD2S4S,DE,H&S,"[-0.10593220338983071, 6.167118644067796]"
B07JZD2S4S,ES,H&S,"[-0.2812500000000003, 6.458749999999999]"
B07JZD2S4S,FR,H&S,"[0.3416666666666668, 6.7233333333333345]"
B07JZD2S4S,IT,H&S,"[0.0, 7.723333333333333]"
B07JZD2S4S,UK,H&S,"[-0.0128633571077363, 5.775991947607056]"
B07JZD2S4S,US,H&S,"[0.0, 7.4089731663333325]"
B07KV8NYBN,DE,H&S,"[0.0, 4.68]"
B07KV8NYBN,ES,H&S,"[6.243485936822171e-32, 5.490000000000001]"
B07KV8NYBN,FR,H&S,"[6.538275835413272e-32, 6.289999999999999]"
B07KV8NYBN,IT,H&S,"[-1.0847214092706236e-31, 7.990000000000001]"
B07KV8NYBN,UK,H&S,"[-0.0026910798899284338, 4.647422514362069]"
B07KV8ZB91,DE,H&S,"[-0.00041602282182337367, 9.998201592773093]"
B07KV8ZB91,ES,H&S,"[1.238748939680903e-31, 11.989999999999998]"
B07KV8ZB91,FR,H&S,"[0.07788296041308089, 13.098003442340792]"
B07KV8ZB91,IT,H&S,"[0.06692913385826774, 11.580551181102361]"
B07KV8ZB91,UK,H&S,"[-0.0016031860417450752, 10.427903114867211]"
B07KV8ZB91,US,H&S,"[0.05474863188027491, 9.374961128671247]"
B07LB1FXB4,ES,Espring,"[-1.069672131147541, 11.535081967213115]"
B07LB1FXB4,FR,Espring,"[-0.6354037267080744, 12.407391304347826]"
B07M6PRNHG,DE,H&S,"[-0.07227414330218068, 13.525028037383176]"
B07M6PRNHG,ES,H&S,"[-0.026936026936026942, 12.794713804713805]"
B07M6PRNHG,FR,H&S,"[-0.1328940432261465, 15.299066947812339]"
B07M6PRNHG,IT,H&S,"[-0.06278947368421055, 13.039120614035088]"
B07M6PRNHG,UK,H&S,"[0.0026562283212919857, 10.844703043270048]"
B07M6PRNHG,US,H&S,"[0.0017415603277490302, 16.479637850296438]"
B07MVH416B,UK,H&S,"[0.004565172684115987, 4.617577778864254]"
B07N8BLMZ7,DE,H&S,"[-0.06762028608582575, 5.345656697009105]"
B07N8BLMZ7,ES,H&S,"[-5.882076130472366e-32, 4.990000000000001]"
B07N8BLMZ7,FR,H&S,"[-0.0, 9.49]"
B07N8BLMZ7,IT,H&S,"[-6.446361387314317e-32, 7.490000000000001]"
B07N8BLMZ7,UK,H&S,"[0.0017613696672723483, 4.594710249063535]"
B07N8BLMZ7,US,H&S,"[-0.021469755996347237, 5.853573446908251]"
B07NTY3D93,DE,Tritart,"[-0.09069767441860466, 6.845813953488373]"
B07NTY3D93,FR,Tritart,"[0.1642857142857143, 8.825714285714286]"
B07NTY3D93,IT,Tritart,"[-0.9999999999999998, 7.658823529411765]"
B07NVDQCKB,DE,Espring,"[-1.8371847874779574e-32, 10.989999999999998]"
B07NVDQCKB,US,Espring,"[-0.1387566420588235, 11.222188849411763]"
B07P4362J2,DE,Tritart,"[-0.19248395967002752, 9.471393217231897]"
B07P4362J2,UK,Tritart,"[-0.01361902057262051, 9.190053462407912]"
B07PNX2XJF,DE,Tritart,"[0.2296, 8.5676]"
B07PNX2XJF,ES,Tritart,"[-0.0625316455696203, 9.660886075949367]"
B07PPM6WDZ,DE,H&S,"[0.2359374999999999, 7.359921875]"
B07PPM6WDZ,ES,H&S,"[-0.02851296043656211, 7.290818553888132]"
B07PPM6WDZ,FR,H&S,"[0.0, 8.590000000000002]"
B07PPM6WDZ,IT,H&S,"[-0.022368421052631583, 8.43736842105263]"
B07PPM6WDZ,UK,H&S,"[-0.04955607691839994, 6.275933703871538]"
B07PPM6WDZ,US,H&S,"[-0.058731282150406565, 5.275700965373983]"
B07PPT27PH,DE,Espring,"[0.08058415633536459, 11.658848497583524]"
B07PPT27PH,IT,Espring,"[-0.6972410981244902, 17.340530035335693]"
B07PQQRNBM,DE,Espring,"[-2.3420139819617923e-31, 18.820000000000004]"
B07PQQRS2T,DE,Espring,"[-3.058187128035224e-31, 12.489999999999998]"
B07PRQTQ8H,DE,Espring,"[-7.356643281117743e-32, 12.489999999999998]"
B07PRRK9B1,DE,Espring,"[-2.0150596752568054e-31, 11.489999999999998]"
B07PXT4CKX,DE,Espring,"[-0.006108656095658948, 21.817397972446063]"
B07PXT4CKX,ES,Espring,"[-0.048342961386439696, 19.790851322590452]"
B07PXT4CKX,FR,Espring,"[-0.1910035359488128, 21.012997137565243]"
B07PXT4CKX,IT,Espring,"[-0.06504065040650397, 19.828254172015402]"
B07PZW2DH7,DE,Tritart,"[8.497176314223047e-32, 10.989999999999998]"
B07PZW2DH7,ES,Tritart,"[0.07499999999999996, 11.914999999999997]"
B07PZW2DH7,FR,Tritart,"[-0.026518987341772198, 12.618582278481012]"
B07PZW2DH7,IT,Tritart,"[-0.05472306143001004, 12.342819738167169]"
B07PZW2DH7,UK,Tritart,"[-0.00595089029721917, 8.08360224306385]"
B07Q4C2Y7K,DE,Espring,"[-0.01101099418350536, 19.80599031704939]"
B07Q4C2Y7K,ES,Espring,"[0.15458579881656803, 26.764926035502956]"
B07Q4C2Y7K,FR,Espring,"[0.019482855800845467, 24.499700798496942]"
B07Q4C2Y7K,IT,Espring,"[-0.9999999999999997, 25.69]"
B07Q4C2Y7K,US,Espring,"[4.5701491249999995, 14.722130285000002]"
B07QC7DM54,DE,Espring,"[-0.18232044198895037, 11.034198895027625]"
B07QC7DM54,ES,Espring,"[-0.4451937470393179, 12.655479867361441]"
B07QC7DM54,FR,Espring,"[0.2593816631130062, 13.30631130063966]"
B07QD5X6M4,FR,Espring,"[-0.4756164383561641, 17.985616438356164]"
B07QQVMXW5,DE,Tritart,"[-0.1076759061833688, 9.023475479744137]"
B07QQVMXW5,ES,Tritart,"[-0.31578947368421056, 10.639122807017541]"
B07QQVMXW5,FR,Tritart,"[0.016935697274411247, 11.219425774014287]"
B07QQVMXW5,IT,Tritart,"[-0.10315670800450959, 11.221679819616684]"
B07QV6S7N3,DE,H&S,"[0.05455868089233753, 6.538642095053348]"
B07QV6S7N3,ES,H&S,"[-7.113350838223666e-32, 7.490000000000001]"
B07QV6S7N3,FR,H&S,"[-2.311138963702332e-32, 7.990000000000001]"
B07QV6S7N3,IT,H&S,"[0.0, 8.49]"
B07QV6S7N3,UK,H&S,"[-0.0010883425800193862, 5.457302265548622]"
B07QV6S7N3,US,H&S,"[-0.01903407097761193, 5.862315626059704]"
B07QVZWD4W,DE,Espring,"[2.3852214375261997e-32, 15.990000000000002]"
B07QVZWD4W,ES,Espring,"[0.0, 16.59]"
B07QVZWD4W,FR,Espring,"[-5.591660967600426e-31, 21.990000000000002]"
B07QVZWD4W,IT,Espring,"[-1.4532319198423919e-31, 19.490000000000002]"
B07RD69YX8,UK,H&S,"[-0.0003086947378696873, 4.63559497209796]"
B07RF6S3K3,DE,H&S,"[-0.0, 12.990000000000002]"
B07RF6S3K3,UK,H&S,"[-0.014212090786750821, 11.655203191399977]"
B07RF6S3K3,US,H&S,"[0.06535352583333333, 13.728122096666667]"
B07RLJBB1N,DE,H&S,"[-0.18326488706365507, 5.508309377138947]"
B07RLJBB1N,ES,H&S,"[0.0, 13.49]"
B07RLJBB1N,FR,H&S,"[-0.27777777777777746, 11.26777777777778]"
B07RLJBB1N,IT,H&S,"[0.0, 14.49]"
B07RLJBB1N,UK,H&S,"[0.005885426023297168, 5.767419765008005]"
B07RLJBB1N,US,H&S,"[-0.030630986956059862, 6.726852158065668]"
B07RLM8RRX,DE,Espring,"[-0.10934844192634571, 7.0011898016997165]"
B07RLYF81N,DE,Espring,"[-0.0023558758314855903, 16.273398004434593]"
B07RLYF81N,ES,Espring,"[0.04986033519553079, 18.26130523108177]"
B07RLYF81N,FR,Espring,"[-7.293072669482347e-05, 18.20026690468934]"
B07RLYF81N,IT,Espring,"[0.00545895494965826, 17.45668626442272]"
B07RLYF81N,US,Espring,"[0.05435783000000009, 9.774354760058822]"
B07RQJJ9VX,UK,H&S,"[-0.033401058295105895, 5.190971314338089]"
B07RQJJ9VX,US,H&S,"[-0.05737969921406986, 4.919981333087755]"
B07RSR4B12,DE,H&S,"[-0.11417601890135853, 5.178541051388068]"
B07RSR4B12,ES,H&S,"[0.0, 7.29]"
B07RSR4B12,FR,H&S,"[0.10473815461346603, 7.255336658354116]"
B07RSR4B12,IT,H&S,"[0.0, 8.489999999999998]"
B07RSR4B12,UK,H&S,"[-0.009865391249558859, 4.655888762489436]"
B07RSR4B12,US,H&S,"[-0.00014403810326091184, 4.726530567247282]"
B07S5JTFYG,UK,H&S,"[-0.03484927512652861, 3.477460440884854]"
B07S5KW5WQ,DE,H&S,"[-2.511555389314236e-31, 5.589999999999997]"
B07S5KW5WQ,ES,H&S,"[0.0, 7.59]"
B07S5KW5WQ,FR,H&S,"[9.437683781533807e-32, 7.490000000000001]"
B07S5KW5WQ,IT,H&S,"[2.118431354163667e-31, 7.490000000000001]"
B07S5KW5WQ,UK,H&S,"[-0.015156733492939205, 3.7346222097129425]"
B07S5KW5WQ,US,H&S,"[-0.046616259678714744, 5.440269066200803]"
B07S732NKF,UK,H&S,"[-0.05154768509251387, 3.920715443623004]"
B07SNF9BKP,DE,Espring,"[-0.06498469075321493, 21.82348438456828]"
B07SNF9BKP,ES,Espring,"[-0.7777777777777772, 26.337222222222223]"
B07SNF9BKP,FR,Espring,"[-0.22928802588996716, 25.195809061488667]"
B07SNF9BKP,IT,Espring,"[-0.21627723397537102, 24.889336911904014]"
B07SNF9BKP,US,Espring,"[-0.0235517220744679, 15.901137128138298]"
B07SWX3J6S,DE,Tritart,"[0.18415300546448082, 14.293005464480872]"
B07SWX3J6S,ES,Tritart,"[0.07999999999999996, 15.009999999999998]"
B07SWX3J6S,FR,Tritart,"[0.22068965517241373, 15.769310344827586]"
B07SWX3J6S,IT,Tritart,"[0.12829046898638427, 15.158381240544628]"
B07SWX3J6S,PL,Tritart,"[0.0, 12.555829991111112]"
B07SYKTLG9,DE,Espring,"[-0.01818181818181824, 7.0081818181818205]"
B07SYKTLG9,ES,Espring,"[0.0, 7.89]"
B07SYKTLG9,FR,Espring,"[0.22999999999999982, 9.06]"
B07T234J87,DE,Espring,"[0.3888888888888886, 9.60111111111111]"
B07T5CJDQ7,DE,Espring,"[-0.1102040816326531, 8.324693877551018]"
B07T7N8DP7,DE,Espring,"[-0.09239532896610649, 10.359097123326688]"
B07T7N8DP7,ES,Espring,"[0.16666666666666655, 10.823333333333332]"
B07T7N8DP7,FR,Espring,"[0.3025000000000001, 12.584583333333335]"
