ASIN,MARKETPLACE,BRAND_NAME,correlation_coeff
B06XVJL3NP,DE,H&S,-0.3268602252303068
B06XVJL3NP,FR,H&S,-0.7637626158259733
B06XVJL3NP,IT,H&S,-1.0
B06XVJL3NP,UK,H&S,-0.1357134153043646
B06XVJL3NP,US,H&S,-0.42749248410545315
B06XXCX7TD,DE,Espring,0.12290835983849893
B06XXCX7TD,ES,Espring,-0.1273583748985627
B06XXCX7TD,FR,Espring,-0.25097820766183104
B06XXCX7TD,IT,Espring,0.10952053083455131
B06XY55WTJ,UK,H&S,-0.22460385574586655
B06XY55WTJ,US,H&S,-0.34022930772043347
B06Y2MZH39,DE,H&S,-0.34303656171895747
B06Y2MZH39,ES,H&S,0.18778803622274035
B06Y2MZH39,FR,H&S,-0.7288689868556623
B06Y2MZH39,IT,H&S,0.0
B06Y2MZH39,UK,H&S,-0.5566942217999893
B06Y2MZH39,US,H&S,-0.04456549816381612
B06Y4JMTWV,DE,H&S,0.15612406650803157
B06Y4JMTWV,FR,H&S,-0.12590404405782726
B06Y4JMTWV,IT,H&S,0.0
B06Y4JMTWV,UK,H&S,-0.22455490603445474
B06Y4ND43F,DE,H&S,0.0
B06Y4ND43F,FR,H&S,0.0
B06Y4ND43F,UK,H&S,-0.4663165965045264
B06Y4ND43F,US,H&S,-0.2993282200348334
B06Y4ND4LX,DE,H&S,-0.4000676173490769
B06Y4ND4LX,ES,H&S,0.0
B06Y4ND4LX,FR,H&S,0.0
B06Y4ND4LX,IT,H&S,0.0
B06Y4ND4LX,UK,H&S,0.34942306379938365
B06Y4ND4LX,US,H&S,0.13568563358479513
B06Y4S6ZCP,DE,H&S,0.07624294805633729
B06Y4S6ZCP,ES,H&S,-0.11044170631664112
B06Y4S6ZCP,FR,H&S,0.05268855884682602
B06Y4S6ZCP,IT,H&S,-0.7564102564102564
B06Y4S6ZCP,UK,H&S,0.04902896491016977
B06Y4S6ZCP,US,H&S,0.41222636374374616
B06Y4XSC22,UK,H&S,-0.21827464576915595
B06Y51KHKW,DE,H&S,-0.13716298737565924
B06Y51KHKW,FR,H&S,0.0
B06Y51KHKW,IT,H&S,-1.0
B06Y51KHKW,UK,H&S,-0.011547219223165556
B06Y51KHKW,US,H&S,0.07115948230699942
B06Y6F2W4Z,DE,H&S,0.11602387022306428
B06Y6F2W4Z,ES,H&S,0.027327145375328817
B06Y6F2W4Z,FR,H&S,0.0
B06Y6F2W4Z,UK,H&S,0.14661424135251697
B0711HDC9L,DE,Espring,0.1473943937745352
B0711HDC9L,ES,Espring,0.02715473652020776
B0711HDC9L,FR,Espring,0.043492623754596574
B0711HDC9L,IT,Espring,0.07953554510393393
B071KX221S,DE,H&S,0.029820943744569832
B071KX221S,ES,H&S,0.0
B071KX221S,FR,H&S,0.0
B071KX221S,IT,H&S,0.0
B071KX221S,UK,H&S,-0.5627027110386195
B071KX221S,US,H&S,-0.018000137051872034
B071LHTNJP,DE,Espring,-0.057352348129950034
B071LHTNJP,ES,Espring,0.2427005063366235
B071LHTNJP,FR,Espring,0.0056679673869563475
B071LHTNJP,IT,Espring,0.01677991138817589
B071LHTNJP,UK,Espring,-0.12340844203167861
B071LHTNJP,US,Espring,0.0705530188840743
B071LJBPNT,DE,H&S,0.0
B071LJBPNT,ES,H&S,0.0
B071LJBPNT,FR,H&S,0.07026586856339234
B071LJBPNT,IT,H&S,0.0
B071LJBPNT,UK,H&S,-0.07427971219876657
B071LJBPNT,US,H&S,-0.4047841538591698
B071W1B6L3,DE,Espring,-0.14660721820888004
B071W1B6L3,ES,Espring,0.05380001385625025
B071W1B6L3,FR,Espring,0.08425545821549105
B071W1B6L3,IT,Espring,-0.033762510554859376
B071W1B6L3,US,Espring,0.02865677055535295
B071WJFD25,DE,H&S,0.29995472759343395
B071WJFD25,ES,H&S,-0.6666666666666667
B071WJFD25,IT,H&S,0.0
B071WJFD25,UK,H&S,-0.4831356303121062
B071WJFD25,US,H&S,-0.22359152098173452
B071XNQZJ7,DE,H&S,-0.3174304954670855
B071XNQZJ7,ES,H&S,-0.1427383563350782
B071XNQZJ7,FR,H&S,-0.30838371188390984
B071XNQZJ7,IT,H&S,-0.17922421006962955
B071XNQZJ7,UK,H&S,-0.5268618483856041
B071XNQZJ7,US,H&S,-0.6330057763361413
B071YVMZV4,DE,Espring,-0.3060622568539579
B071YVMZV4,ES,Espring,-0.30597535371917833
B071YVMZV4,FR,Espring,0.0
B0721JH8PH,DE,H&S,-0.09437034356999206
B0721JH8PH,ES,H&S,-1.0
B0721JH8PH,FR,H&S,-0.04606534397048788
B0721JH8PH,IT,H&S,0.17836903084150346
B0721JH8PH,UK,H&S,-0.14052328521157603
B0721JH8PH,US,H&S,0.3409849621895993
B0727Q3H5D,DE,Espring,-0.23965310856702307
B0727Q3H5D,ES,Espring,0.03503491284725923
B0727Q3H5D,FR,Espring,-0.24147847327370012
B0727Q3H5D,IT,Espring,-0.14424566364907088
B072BBQ3M5,DE,H&S,0.024942087766487857
B072BBQ3M5,ES,H&S,0.0
B072BBQ3M5,FR,H&S,0.09576591490092244
B072BBQ3M5,IT,H&S,0.0
B072BBQ3M5,PL,H&S,-0.16283342254243083
B072BBQ3M5,UK,H&S,-0.12905508506383392
B072BBQ3M5,US,H&S,-0.14838023700816827
B072HKHJJS,DE,Tritart,-0.015555932832809368
B072HKHJJS,ES,Tritart,0.05576029983509043
B072HKHJJS,FR,Tritart,-0.13689908072575938
B072HKHJJS,IT,Tritart,0.0
B072HKHJJS,US,Tritart,-0.20534259218794126
B072JVLVPM,DE,H&S,-0.3098437264109735
B072JVLVPM,ES,H&S,0.645497224367903
B072JVLVPM,IT,H&S,0.0
B072JVLVPM,UK,H&S,-0.07531764098461692
B072JVLVPM,US,H&S,-0.030503201774143028
B072LXQPCH,DE,H&S,0.19453718066344394
B072LXQPCH,ES,H&S,-0.21339479988815993
B072LXQPCH,FR,H&S,0.1214229993273388
B072LXQPCH,IT,H&S,-0.29617443887954625
B072LXQPCH,UK,H&S,-0.35249874844752216
B072LXQPCH,US,H&S,-0.04780558076870978
B072P2MH3T,DE,Tritart,-0.3482595127788237
B072P2MH3T,ES,Tritart,0.0
B072P2MH3T,FR,Tritart,0.11090844589704793
B072P2MH3T,IT,Tritart,-0.009985153130007751
B072Q35687,DE,H&S,0.06670137985134993
B072Q35687,UK,H&S,-0.28350070803428534
B072Q35687,US,H&S,-0.42686246990206367
B0739F745J,UK,H&S,-0.26467585902767043
B0739F745J,US,H&S,0.0
B073D5CMT8,DE,Tritart,-0.472151042933623
B073D5CMT8,ES,Tritart,0.0
B073D5CMT8,FR,Tritart,0.0
B073TRQQQT,DE,H&S,0.0
B073TRQQQT,ES,H&S,0.0
B073TRQQQT,FR,H&S,0.0
B073TRQQQT,UK,H&S,-0.2166746535970512
B073TRQQQT,US,H&S,-0.435385797423302
B073WBT4V7,DE,Tritart,-0.11858068887002725
B073WBT4V7,ES,Tritart,0.0
B073WBT4V7,FR,Tritart,0.0
B073WBT4V7,IT,Tritart,0.0
B073WNN94R,DE,Tritart,-0.03580049479758212
B073WNN94R,ES,Tritart,0.2006068744261724
B073WNN94R,FR,Tritart,-0.18168654424771855
B073WNN94R,IT,Tritart,0.5860438753435185
B073WNN94R,UK,Tritart,-0.31112373243606595
B073WNN94R,US,Tritart,0.0
B073XSJMK5,DE,Tritart,-0.3647358076201828
B073XSJMK5,ES,Tritart,-0.043370198876215744
B073XSJMK5,FR,Tritart,-0.15518618989657623
B073XSJMK5,IT,Tritart,-0.008955114357207711
B073ZMSSND,DE,Tritart,0.03536387876803398
B073ZMSSND,ES,Tritart,0.16190245306281756
B073ZMSSND,FR,Tritart,-0.3683857637790923
B073ZMSSND,IT,Tritart,0.0
B073ZMSSND,PL,Tritart,-0.31622776601683794
B073ZMSSND,UK,Tritart,0.07745694672704577
B073ZN6SH9,DE,Tritart,-0.7338782476455074
B073ZN6SH9,ES,Tritart,0.0
B073ZN6SH9,FR,Tritart,0.0
B073ZN6SH9,IT,Tritart,-0.056400616103186044
B073ZN6SH9,UK,Tritart,-0.1432260466640063
B073ZN6SH9,US,Tritart,-0.035396717940993555
B073ZQFKV4,DE,H&S,0.3143633444497451
B073ZQFKV4,FR,H&S,-0.13141270672159738
B073ZQFKV4,IT,H&S,0.0
B073ZQFKV4,UK,H&S,-0.09138501363709148
B073ZQFKV4,US,H&S,-0.1019781005504275
B074LTCT6C,DE,Tritart,-0.4478570200405961
B074LTCT6C,ES,Tritart,0.0
B074LTCT6C,FR,Tritart,0.0
B074LTCT6C,IT,Tritart,0.0
B074LTCT6C,UK,Tritart,-0.1365409352505813
B074LTCT6C,US,Tritart,-0.7301569912346325
B074SXX9J9,DE,Tritart,-0.043078936101948004
B074SXX9J9,ES,Tritart,0.0
B074SXX9J9,FR,Tritart,0.0
B074SXX9J9,IT,Tritart,0.0
B074SXX9J9,PL,Tritart,-0.18739107736159355
B074VWN2SN,DE,H&S,0.1066869899338162
B074VWN2SN,ES,H&S,0.5270462766947299
B074VWN2SN,FR,H&S,0.0
B074VWN2SN,IT,H&S,0.0
B074VWN2SN,PL,H&S,-0.06739415292628848
B074VWN2SN,UK,H&S,-0.17530729133282125
B074VWN2SN,US,H&S,-0.27204220653586103
B0788Z6RBV,DE,H&S,-0.7067672980351072
B0788Z6RBV,ES,H&S,-0.12595810324238976
B0788Z6RBV,FR,H&S,-0.5496530409540339
B0788Z6RBV,IT,H&S,-0.24360840780679427
B0788Z6RBV,PL,H&S,0.0
B0788Z6RBV,UK,H&S,-0.42699349889303556
B0788Z6RBV,US,H&S,-0.3429212326544501
B078PY739S,DE,H&S,-0.3557714445560439
B078PY739S,ES,H&S,0.04166995514515857
B078PY739S,FR,H&S,-0.22950710648742478
B078PY739S,IT,H&S,-0.4068942293855796
B078PY739S,UK,H&S,-0.19345351093412372
B078PYYXBH,DE,H&S,0.8463272660560103
B078PYYXBH,ES,H&S,0.5773502691896257
B078PYYXBH,FR,H&S,0.33928571428571425
B078PYYXBH,IT,H&S,0.06052275326688025
B078PYYXBH,UK,H&S,0.11257301572075291
B078X394PF,UK,H&S,-0.4361670045216088
B078X394PF,US,H&S,-0.1691299523172121
B078X4KLL3,UK,H&S,0.041180886974386516
B078X4KLL3,US,H&S,-0.5298717376945185
B078X5N2K1,DE,H&S,-0.11080179295876376
B078X5N2K1,ES,H&S,-0.44228024813611755
B078X5N2K1,FR,H&S,-0.09040994958577961
B078X5N2K1,IT,H&S,-0.07238011917701202
B078X5N2K1,PL,H&S,0.12099574199761998
B078X5N2K1,UK,H&S,-0.40313373835153576
B078X5N2K1,US,H&S,-0.41350856712012996
B0791GDKBP,DE,H&S,0.0
B0791GDKBP,ES,H&S,-0.07356654803888453
B0791GDKBP,FR,H&S,0.0
B0791GDKBP,IT,H&S,0.0
B0791GDKBP,UK,H&S,-0.4273748085722157
B0791GDKBP,US,H&S,0.19104019007682987
B07BMZGV4Z,UK,H&S,-0.4089912222569762
B07BMZGV4Z,US,H&S,-0.17760284449670316
B07CG63DK7,DE,H&S,0.3333333333333333
B07CG63DK7,FR,H&S,0.1439415787123088
B07CG63DK7,UK,H&S,-0.12975084937929154
B07CG63DK7,US,H&S,0.15669249429462567
B07CHDHCMR,DE,H&S,0.4108669628017634
B07CHDHCMR,ES,H&S,0.0
B07CHDHCMR,FR,H&S,0.0
B07CHDHCMR,IT,H&S,0.0
B07CHDHCMR,UK,H&S,0.17378846482017646
B07CHDHCMR,US,H&S,0.0
B07CKHXWR9,DE,H&S,-0.2793828104753699
B07CKHXWR9,ES,H&S,0.043574467033059505
B07CKHXWR9,FR,H&S,-0.5742413417983868
B07CKHXWR9,IT,H&S,0.0
B07CKHXWR9,UK,H&S,-0.5347497687583723
B07CKHXWR9,US,H&S,0.1877198801599102
B07CNDR86T,DE,H&S,0.0
B07CNDR86T,UK,H&S,-0.13344984812981195
B07CNDR86T,US,H&S,0.0
B07CPD18VZ,DE,H&S,0.16189531536331062
B07CPD18VZ,ES,H&S,0.0
B07CPD18VZ,FR,H&S,0.0
B07CPD18VZ,IT,H&S,0.011772040233700293
B07CPD18VZ,UK,H&S,-0.31573417826971323
B07CZMTRJ8,DE,Tritart,0.24787821499878657
B07CZMTRJ8,ES,Tritart,0.32199319619193345
B07CZMTRJ8,FR,Tritart,0.41992812904428667
B07CZMTRJ8,IT,Tritart,0.14142135623730956
B07D25PJS4,DE,H&S,-0.3649757853900247
B07D25PJS4,ES,H&S,0.0
B07D25PJS4,FR,H&S,0.0
B07D25PJS4,IT,H&S,0.0
B07D25PJS4,UK,H&S,-0.5991536541886872
B07D26LYLH,UK,H&S,-0.4507204635459448
B07D26LYLH,US,H&S,0.4259883867755307
B07D3RXR76,DE,Tritart,-0.19615976613370995
B07D3RXR76,ES,Tritart,0.15164421034083808
B07D3RXR76,FR,Tritart,-0.04902044958751746
B07D3RXR76,IT,Tritart,-0.2088481348987759
B07D72GCWP,DE,H&S,-0.6214881465665925
B07D72GCWP,ES,H&S,0.0
B07D72GCWP,FR,H&S,-0.5091750772173156
B07D72GCWP,IT,H&S,-0.26560635762986523
B07D72GCWP,UK,H&S,-0.1198037955833269
B07D72GCWP,US,H&S,0.14809972753362027
B07DGKQ896,DE,Tritart,-0.05200308857453145
B07DGKQ896,ES,Tritart,-0.10983147859959602
B07DGKQ896,FR,Tritart,-0.2210061118231624
B07DGKQ896,IT,Tritart,0.1271295732681788
B07DJQ81QT,DE,Tritart,-0.050620801958991386
B07DJQ81QT,FR,Tritart,-0.30085592185344423
B07DJQ81QT,PL,Tritart,0.21821789023599236
B07DK6L9N7,ES,H&S,0.0
B07DK6L9N7,IT,H&S,0.0
B07DLMXHM1,UK,H&S,-0.6199749981451821
B07DPRTTQ9,DE,H&S,0.4074799858462211
B07DPRTTQ9,ES,H&S,0.0
B07DPRTTQ9,FR,H&S,1.3877787807814457e-17
B07DPRTTQ9,UK,H&S,-0.0006070332938864573
B07DPRTTQ9,US,H&S,-0.09284751814767497
B07DPTK7FG,DE,H&S,0.0
B07DPTK7FG,ES,H&S,0.0
B07DPTK7FG,FR,H&S,0.0
B07DPTK7FG,IT,H&S,0.0
B07DPTK7FG,UK,H&S,-0.24321582610780262
B07DPTK7FG,US,H&S,0.37747657761199216
B07DW2WX4N,DE,H&S,-0.10613372610104645
B07DW2WX4N,ES,H&S,0.0
B07DW2WX4N,FR,H&S,0.0
B07DW2WX4N,IT,H&S,0.0
B07DW2WX4N,UK,H&S,-0.16268798792339348
B07DW2WX4N,US,H&S,-0.3589234891747779
B07DW4QJX7,DE,H&S,0.015158476564770804
B07DW4QJX7,ES,H&S,0.0
B07DW4QJX7,IT,H&S,-0.4273030877357858
B07DW4QJX7,UK,H&S,-0.31153604446879746
B07DW4QJX7,US,H&S,-0.8073366614734306
B07DW7R9V8,DE,H&S,0.0
B07DW7R9V8,ES,H&S,0.0
B07DW7R9V8,FR,H&S,0.0
B07DW7R9V8,UK,H&S,-0.26169377014779777
B07DW7R9V8,US,H&S,-0.029427278821260363
B07DZ9L7KS,UK,H&S,-0.23563544924224022
B07DZ9L7KS,US,H&S,0.0
B07DZHXPL6,DE,H&S,-0.009597506743567259
B07DZHXPL6,ES,H&S,-0.027894992945445382
B07DZHXPL6,FR,H&S,-0.17330267121981177
B07DZHXPL6,IT,H&S,0.0
B07DZHXPL6,PL,H&S,0.18364787748725492
B07DZHXPL6,UK,H&S,0.1081278053381457
B07F1WVSWR,UK,H&S,-0.08546572860454493
B07FMDHYCK,DE,H&S,0.0
B07FMDHYCK,ES,H&S,0.0
B07FMDHYCK,IT,H&S,0.0
B07FMDHYCK,UK,H&S,-0.7171829130063455
B07FQ4RB6V,UK,H&S,-0.5374664004261012
B07FT9FHCR,DE,Espring,0.0
B07FT9R697,DE,Espring,-0.08606516180931073
B07FW3X7CQ,UK,H&S,-0.15356055581333433
B07FYK6FZ3,ES,Espring,0.17823276155980164
B07FYK6FZ3,FR,Espring,-0.16425937201184831
B07G57DPXZ,DE,H&S,-0.10761590255104181
B07G57DPXZ,ES,H&S,0.0
B07G57DPXZ,IT,H&S,0.0
B07G57DPXZ,UK,H&S,0.1754998597098557
B07G57DPXZ,US,H&S,0.09659427600634202
B07GBK5SQL,DE,H&S,-0.34868488172781575
B07GBK5SQL,ES,H&S,-0.2775235232355284
B07GBK5SQL,FR,H&S,-0.2557599963903247
B07GBK5SQL,IT,H&S,-0.175921612799316
B07GBK5SQL,UK,H&S,-0.6790791180844571
B07GBK5SQL,US,H&S,-0.1872782379491744
B07GKV4789,DE,H&S,-0.142917560344664
B07GKV4789,ES,H&S,-0.2478053792958439
B07GKV4789,FR,H&S,0.0
B07GKV4789,IT,H&S,-0.33028912953790823
B07GKV4789,PL,H&S,0.19042681866078084
B07GKV4789,UK,H&S,-0.25667982856835764
B07GKV4789,US,H&S,-0.5178190013523234
B07GN1J9RV,DE,H&S,0.0
B07GN1J9RV,IT,H&S,0.0
B07GN1J9RV,UK,H&S,0.2245284999719805
B07GN1J9RV,US,H&S,0.0
B07GN3J56J,UK,H&S,-0.16116524680237962
B07GPPQKCK,DE,Espring,0.0
B07GPPQKCK,FR,Espring,0.19245008972987526
B07GPPQKCK,IT,Espring,-0.25495980262947215
B07GTF236R,DE,H&S,0.22797501469453962
B07GTF236R,ES,H&S,0.0
B07GTF236R,FR,H&S,-0.01520747661681185
B07GTF236R,IT,H&S,0.11111111111111113
B07GTF236R,UK,H&S,-0.29779481220672177
B07GTF236R,US,H&S,-0.6017380785286771
B07GTRCT4Z,DE,H&S,0.0
B07GTRCT4Z,ES,H&S,0.0
B07GTRCT4Z,FR,H&S,0.0
B07GTRCT4Z,IT,H&S,0.0
B07GTRCT4Z,UK,H&S,-0.007424520368598192
B07GTRCT4Z,US,H&S,-0.7201447352993998
B07GZ818S1,DE,H&S,0.0
B07GZ818S1,FR,H&S,0.0
B07GZ818S1,UK,H&S,-0.758621366335983
B07GZ9GH8T,DE,H&S,0.0
B07GZ9GH8T,ES,H&S,0.0
B07GZ9GH8T,FR,H&S,0.0
B07GZ9GH8T,IT,H&S,0.0
B07GZ9GH8T,UK,H&S,-0.3602902052936096
B07GZ9GH8T,US,H&S,-0.33202523988600097
B07J5SM2HC,DE,H&S,-0.5932763664197256
B07J5SM2HC,ES,H&S,0.16666666666666666
B07J5SM2HC,FR,H&S,-0.13278944111010013
B07J5SM2HC,UK,H&S,-0.1102701036582496
B07J5SM2HC,US,H&S,0.3714253700200248
B07JHGCQPR,DE,H&S,0.041976863132432235
B07JHGCQPR,ES,H&S,0.0
B07JHGCQPR,FR,H&S,0.0
B07JHGCQPR,IT,H&S,0.0
B07JHGCQPR,UK,H&S,-0.5501340623516682
B07JHGCQPR,US,H&S,-0.29725885826493365
B07JHNHW2K,DE,H&S,-0.1107870074001321
B07JHNHW2K,ES,H&S,0.0369212016350596
B07JHNHW2K,FR,H&S,0.11669123579174022
B07JHNHW2K,IT,H&S,-0.024472669314339376
B07JHNHW2K,UK,H&S,-0.2914927121417753
B07JHNHW2K,US,H&S,-0.21148258256644473
B07JNHB73C,UK,H&S,-0.5252784078228292
B07JWL5DHB,DE,H&S,-0.07994983864193111
B07JWL5DHB,FR,H&S,0.14252338134823
B07JWL5DHB,IT,H&S,-0.17751839286388166
B07JWL5DHB,UK,H&S,-0.230832997248238
B07JZD2S4S,DE,H&S,-0.10594342680495866
B07JZD2S4S,ES,H&S,-0.17256712249065834
B07JZD2S4S,FR,H&S,0.2672215034181281
B07JZD2S4S,IT,H&S,0.0
B07JZD2S4S,UK,H&S,-0.14718697225650687
B07JZD2S4S,US,H&S,0.0
B07KV8NYBN,DE,H&S,0.0
B07KV8NYBN,ES,H&S,0.0
B07KV8NYBN,FR,H&S,0.0
B07KV8NYBN,IT,H&S,0.0
B07KV8NYBN,UK,H&S,-0.17525766112292065
B07KV8ZB91,DE,H&S,-0.006866570613832574
B07KV8ZB91,ES,H&S,0.0
B07KV8ZB91,FR,H&S,0.13619266458900114
B07KV8ZB91,IT,H&S,0.19980650952556894
B07KV8ZB91,UK,H&S,-0.1724165928588381
B07KV8ZB91,US,H&S,0.049348656043984786
B07LB1FXB4,ES,Espring,-0.24284628681048462
B07LB1FXB4,FR,Espring,-0.19261745696406563
B07M6PRNHG,DE,H&S,-0.26343971723163606
B07M6PRNHG,ES,H&S,-0.16495721976846447
B07M6PRNHG,FR,H&S,-0.2645083792087374
B07M6PRNHG,IT,H&S,-0.2724736825100942
B07M6PRNHG,UK,H&S,0.12457194692590548
B07M6PRNHG,US,H&S,0.21275024914405555
B07MVH416B,UK,H&S,0.12605854798042473
B07N8BLMZ7,DE,H&S,-0.19289646526511867
B07N8BLMZ7,ES,H&S,0.0
B07N8BLMZ7,FR,H&S,0.0
B07N8BLMZ7,IT,H&S,0.0
B07N8BLMZ7,UK,H&S,0.3310898291686375
B07N8BLMZ7,US,H&S,-0.08668765074907821
B07NTY3D93,DE,Tritart,-0.12191072126499446
B07NTY3D93,FR,Tritart,0.10482848367219183
B07NTY3D93,IT,Tritart,-0.32433722392921094
B07NVDQCKB,DE,Espring,0.0
B07NVDQCKB,US,Espring,-0.20268821244827445
B07P4362J2,DE,Tritart,-0.18533420932396455
B07P4362J2,UK,Tritart,-0.027186013100918408
B07PNX2XJF,DE,Tritart,0.3703225806451613
B07PNX2XJF,ES,Tritart,-0.07061444755506996
B07PPM6WDZ,DE,H&S,0.45619543540345736
B07PPM6WDZ,ES,H&S,-0.025830312850254757
B07PPM6WDZ,FR,H&S,0.0
B07PPM6WDZ,IT,H&S,-0.008094981115789626
B07PPM6WDZ,UK,H&S,-0.2745702824273155
B07PPM6WDZ,US,H&S,-0.155583136897669
B07PPT27PH,DE,Espring,0.06117195969294586
B07PPT27PH,IT,Espring,-0.2088524840748302
B07PQQRNBM,DE,Espring,0.0
B07PQQRS2T,DE,Espring,0.0
B07PRQTQ8H,DE,Espring,0.0
B07PRRK9B1,DE,Espring,0.0
B07PXT4CKX,DE,Espring,-0.01951354139411946
B07PXT4CKX,ES,Espring,-0.03456136701869693
B07PXT4CKX,FR,Espring,-0.22873153224297865
B07PXT4CKX,IT,Espring,-0.05424311142843016
B07PZW2DH7,DE,Tritart,0.0
B07PZW2DH7,ES,Tritart,0.2142857142857143
B07PZW2DH7,FR,Tritart,-0.02465867376364217
B07PZW2DH7,IT,Tritart,-0.08230508467450294
B07PZW2DH7,UK,Tritart,-0.10708863311649987
B07Q4C2Y7K,DE,Espring,-0.06837877721593776
B07Q4C2Y7K,ES,Espring,0.11871824742172023
B07Q4C2Y7K,FR,Espring,0.05136773657308165
B07Q4C2Y7K,IT,Espring,-0.33567254331867563
B07Q4C2Y7K,US,Espring,0.5857415718535732
B07QC7DM54,DE,Espring,-0.09378785462364246
B07QC7DM54,ES,Espring,-0.4168009195775878
B07QC7DM54,FR,Espring,0.10537007385484928
B07QD5X6M4,FR,Espring,-0.13304935379561614
B07QQVMXW5,DE,Tritart,-0.10001502151948984
B07QQVMXW5,ES,Tritart,-0.2217888261405649
B07QQVMXW5,FR,Tritart,0.012761004781097172
B07QQVMXW5,IT,Tritart,-0.07526997739634626
B07QV6S7N3,DE,H&S,0.19148310674725766
B07QV6S7N3,ES,H&S,0.0
B07QV6S7N3,FR,H&S,0.0
B07QV6S7N3,IT,H&S,0.0
B07QV6S7N3,UK,H&S,-0.12255057555003886
B07QV6S7N3,US,H&S,-0.13321293948939864
B07QVZWD4W,DE,Espring,0.0
B07QVZWD4W,ES,Espring,0.0
B07QVZWD4W,FR,Espring,0.0
B07QVZWD4W,IT,Espring,0.0
B07RD69YX8,UK,H&S,-0.13629659746598619
B07RF6S3K3,DE,H&S,0.0
B07RF6S3K3,UK,H&S,-0.5233057006994998
B07RF6S3K3,US,H&S,0.3258172733552258
B07RLJBB1N,DE,H&S,-0.318159915520205
B07RLJBB1N,ES,H&S,0.0
B07RLJBB1N,FR,H&S,-0.1324532357065044
B07RLJBB1N,IT,H&S,0.0
B07RLJBB1N,UK,H&S,0.2736707959760477
B07RLJBB1N,US,H&S,-0.2091164444936524
B07RLM8RRX,DE,Espring,-0.08337036836508804
B07RLYF81N,DE,Espring,-0.016232255318714667
B07RLYF81N,ES,Espring,0.09307688019841276
B07RLYF81N,FR,Espring,-0.0009318551844831532
B07RLYF81N,IT,Espring,0.041942710604810376
B07RLYF81N,US,Espring,0.06290732460367739
B07RQJJ9VX,UK,H&S,-0.299921637221126
B07RQJJ9VX,US,H&S,-0.21670851484418413
B07RSR4B12,DE,H&S,-0.3532751763485734
B07RSR4B12,ES,H&S,0.0
B07RSR4B12,FR,H&S,0.07490642541583833
B07RSR4B12,IT,H&S,0.0
B07RSR4B12,UK,H&S,-0.342516464898647
B07RSR4B12,US,H&S,-0.0002705569473773588
B07S5JTFYG,UK,H&S,-0.22699049721074355
B07S5KW5WQ,DE,H&S,0.0
B07S5KW5WQ,ES,H&S,0.0
B07S5KW5WQ,FR,H&S,0.0
B07S5KW5WQ,IT,H&S,0.0
B07S5KW5WQ,UK,H&S,-0.3678309436609601
B07S5KW5WQ,US,H&S,-0.17401599483063898
B07S732NKF,UK,H&S,-0.48854895479348776
B07SNF9BKP,DE,Espring,-0.30837222277911397
B07SNF9BKP,ES,Espring,-0.16228816518671585
B07SNF9BKP,FR,Espring,-0.2289399304502743
B07SNF9BKP,IT,Espring,-0.13365778467280978
B07SNF9BKP,US,Espring,-0.026158363202278104
B07SWX3J6S,DE,Tritart,0.11305059245064125
B07SWX3J6S,ES,Tritart,0.24999999999999997
B07SWX3J6S,FR,Tritart,0.15161960871578067
B07SWX3J6S,IT,Tritart,0.10731537729386
B07SWX3J6S,PL,Tritart,0.0
B07SYKTLG9,DE,Espring,-0.004561030106387234
B07SYKTLG9,ES,Espring,0.0
B07SYKTLG9,FR,Espring,0.060192926542884585
B07T234J87,DE,Espring,0.2592592592592593
B07T5CJDQ7,DE,Espring,-0.21428571428571436
B07T7N8DP7,DE,Espring,-0.29097386676657466
B07T7N8DP7,ES,Espring,0.14726247713991542
B07T7N8DP7,FR,Espring,0.3080998982782292
B07T7N8DP7,IT,Espring,0.5571144336621282
B07T7N8DP7,US,Espring,0.023421152860651474
B07T83NWZ5,DE,Espring,-0.6471339945286121
B07T83NWZ5,ES,Espring,0.0
B07T83NWZ5,FR,Espring,0.0
B07T83NWZ5,IT,Espring,0.0
B07T83NWZ5,US,Espring,-0.0842093520688992
B07T9JV9KP,DE,Espring,-0.10002470050673706
B07T9JV9KP,FR,Espring,-0.17650394813467035
B07TC4YGQ8,DE,Espring,-0.3863885955530749
B07TC4YGQ8,ES,Espring,-0.2124583230725997
B07TC4YGQ8,FR,Espring,-0.20680228444946103
B07TC4YGQ8,IT,Espring,0.022451644295213187
B07TC4YGQ8,US,Espring,-0.4315781583292131
B07TC51TS9,DE,Espring,-0.2727052959422672
B07TC51TS9,ES,Espring,-0.48795003647426655
B07TC51TS9,FR,Espring,0.2544408445379311
B07TC51TS9,IT,Espring,0.337099931231621
B07TC51TS9,US,Espring,-0.028261117101864425
B07TDLK5W3,DE,H&S,-0.24207699083499373
B07TDLK5W3,ES,H&S,-0.1002416058162868
B07TDLK5W3,FR,H&S,-0.06910758057755903
B07TDLK5W3,IT,H&S,-0.42595910905072243
B07TDLK5W3,UK,H&S,0.0039925098384999
B07TDLK5W3,US,H&S,-0.41292860330285275
B07TGFSLCB,DE,Tritart,-0.03209454834608246
B07TGFSLCB,FR,Tritart,-0.12309149097933275
B07TKCV8HT,UK,H&S,-0.14256350734735937
B07TKCV8HT,US,H&S,-0.4239781463024487
B07TLVG7ZP,DE,Espring,0.15018785229652765
B07TMN2NY5,DE,Espring,-0.04377454592353498
B07TMN2NY5,ES,Espring,0.09540420591211476
